Topic_Year,Citation_feature,Topic_num,Five_Year_Percent,Three_Year_Percent,Sum_SJR,Avg_SJR,Year,Topic,Growth_Rate,Citation_Growth_Rate,Year_Growth_Rate,Target,Avg_SJR_1,Avg_SJR_2,Avg_SJR_3,Sum_SJR_1,Sum_SJR_2,Sum_SJR_3,Google Trend,Review_AMT
5_2011,0.00041064628306828547,251.0,0.23732057416267943,0.352773826458037,370.5480000000004,1.4941451612903243,2011,5,0.23039215686274517,-0.21684754501343873,0.185459940652819,1,1.422613545816733,1.12478431372549,1.2562195121951223,357.076,229.45599999999996,206.02000000000007,10.083333333333334,26.0
5_2012,0.0004469638185680502,248.0,0.26338147833474934,0.3831891223733004,422.96799999999973,1.3644129032258057,2012,5,-0.01195219123505975,0.08843994697432955,0.052148518982060965,0,1.4941451612903243,1.422613545816733,1.12478431372549,370.5480000000004,357.076,229.45599999999996,9.717391304347826,28.0
5_2013,0.00038010019185194565,310.0,0.24962962962962962,0.376536312849162,528.4529999999995,1.568109792284865,2013,5,0.25,-0.1495951661821695,0.12093576526566219,1,1.3644129032258057,1.4941451612903243,1.422613545816733,422.96799999999973,370.5480000000004,357.076,10.024390243902438,28.0
5_2014,0.00029919884951151455,337.0,0.23446893787575152,0.3517034068136273,534.9429999999995,1.5240541310541298,2014,5,0.08709677419354844,-0.21284215076624668,0.11602405376724434,0,1.568109792284865,1.3644129032258057,1.4941451612903243,528.4529999999995,422.96799999999973,370.5480000000004,9.604651162790697,26.0
5_2015,0.00029096177375657786,351.0,0.22270742358078602,0.3416267942583732,501.3019999999993,1.4042072829131633,2015,5,0.041543026706231556,-0.02753043926600962,0.12107765451664032,0,1.5240541310541298,1.568109792284865,1.3644129032258057,534.9429999999995,528.4529999999995,422.96799999999973,10.0,46.0
5_2016,0.0003614875273750608,357.0,0.23403052572074617,0.3689839572192513,609.4169999999995,1.4720217391304335,2016,5,0.017094017094017033,0.2423883821848214,0.037319762510602095,0,1.4042072829131633,1.5240541310541298,1.568109792284865,501.3019999999993,534.9429999999995,528.4529999999995,11.969696969696969,60.0
5_2017,0.000253099806052275,414.0,0.23452256033578175,0.3669950738916256,594.8160000000004,1.3306845637583902,2017,5,0.1596638655462186,-0.29983806664047985,0.07331698010357046,1,1.4720217391304335,1.4042072829131633,1.5240541310541298,609.4169999999995,501.3019999999993,534.9429999999995,12.483870967741936,63.0
5_2018,0.0001962462109182529,447.0,0.2158920539730135,0.33410672853828305,0.0,0.0,2018,5,0.07971014492753614,-0.22462915330041622,0.06500761808024369,1,1.3306845637583902,1.4720217391304335,1.4042072829131633,594.8160000000004,609.4169999999995,501.3019999999993,12.0,71.0
6_2004,0.0007674639457585194,72.0,0.2646048109965636,0.3869346733668342,47.614,0.6183636363636363,2004,6,0.43999999999999995,-0.5232415497807297,0.16083916083916083,1,0.791,0.9572999999999996,,56.952000000000005,47.86499999999998,,2.1273584905660377,0.0
6_2005,0.0013198757763975154,77.0,0.33240997229916897,0.44609665427509293,106.66100000000003,0.8888416666666669,2005,6,0.06944444444444442,0.71978864113678,0.17349397590361448,0,0.6183636363636363,0.791,0.9572999999999996,47.614,56.952000000000005,47.86499999999998,2.3714710252600297,7.0
6_2006,0.0005119083566090436,120.0,0.21621621621621623,0.3087719298245614,51.95399999999998,0.5903863636363634,2006,6,0.5584415584415585,-0.6121541392279717,0.3613963039014374,1,0.8888416666666669,0.6183636363636363,0.791,106.66100000000003,47.614,56.952000000000005,2.5225563909774436,5.0
6_2007,0.000820362668049157,88.0,0.2669404517453799,0.38461538461538464,94.63500000000003,0.7279615384615388,2007,6,-0.2666666666666667,0.6025576794318428,-0.13650075414781293,0,0.5903863636363634,0.8888416666666669,0.6183636363636363,51.95399999999998,106.66100000000003,47.614,2.443207126948775,11.0
6_2008,0.0006155362116283563,130.0,0.2942176870748299,0.4424552429667519,161.72100000000006,0.9348034682080928,2008,6,0.4772727272727273,-0.24967793440416197,0.46113537117903936,1,0.7279615384615388,0.5903863636363634,0.8888416666666669,94.63500000000003,51.95399999999998,106.66100000000003,2.456470588235294,16.0
6_2009,0.00036589652076046475,173.0,0.23388305847076463,0.33986928104575165,132.85999999999999,0.8516666666666666,2009,6,0.3307692307692307,-0.4055645892992841,0.10579796772265393,1,0.9348034682080928,0.7279615384615388,0.5903863636363634,161.72100000000006,94.63500000000003,51.95399999999998,2.6,12.0
6_2010,0.0005615195045841489,156.0,0.2877604166666667,0.4018181818181818,242.7380000000001,1.0983619909502267,2010,6,-0.09826589595375723,0.5346401857473504,0.09297297297297291,0,0.8516666666666666,0.9348034682080928,0.7279615384615388,132.85999999999999,161.72100000000006,94.63500000000003,2.6266666666666665,19.0
6_2011,0.0003673129949308728,221.0,0.22107674684994272,0.3385964912280702,217.0849999999999,1.124792746113989,2011,6,0.41666666666666674,-0.34585888480775373,0.185459940652819,1,1.0983619909502267,0.8516666666666666,0.9348034682080928,242.7380000000001,132.85999999999999,161.72100000000006,2.679886685552408,19.0
6_2012,0.00041580153407056537,193.0,0.2308488612836439,0.3500784929356358,241.8030000000001,1.0843183856502248,2012,6,-0.12669683257918551,0.1320087767349969,0.052148518982060965,0,1.124792746113989,1.0983619909502267,0.8516666666666666,217.0849999999999,242.7380000000001,132.85999999999999,2.810725552050473,18.0
6_2013,0.000354556346499113,223.0,0.2504725897920605,0.3891336270190896,259.3449999999998,0.9786603773584898,2013,6,0.15544041450777213,-0.14729427997025735,0.12093576526566219,1,1.0843183856502248,1.124792746113989,1.0983619909502267,241.8030000000001,217.0849999999999,242.7380000000001,2.9152542372881354,26.0
6_2014,0.00025537534861816327,265.0,0.22707797772065125,0.351925630810093,268.6999999999999,1.013962264150943,2014,6,0.188340807174888,-0.2797326824361268,0.11602405376724434,1,0.9786603773584898,1.0843183856502248,1.124792746113989,259.3449999999998,241.8030000000001,217.0849999999999,2.9964912280701754,29.0
6_2015,0.0002427699809047346,265.0,0.22459016393442624,0.3407960199004975,261.91700000000026,0.9559014598540155,2015,6,0.0,-0.04936015861216181,0.12107765451664032,0,1.013962264150943,0.9786603773584898,1.0843183856502248,268.6999999999999,259.3449999999998,241.8030000000001,3.146153846153846,32.0
6_2016,0.00024599599637902057,274.0,0.22955738934733683,0.3621301775147929,362.78699999999986,1.1855784313725486,2016,6,0.03396226415094339,0.013288362351323357,0.037319762510602095,0,0.9559014598540155,1.013962264150943,0.9786603773584898,261.91700000000026,268.6999999999999,259.3449999999998,3.384297520661157,31.0
6_2017,0.00022926586824427238,306.0,0.22214435879467415,0.3534002229654404,376.76899999999966,1.18854574132492,2017,6,0.11678832116788329,-0.06800975780504614,0.07331698010357046,1,1.1855784313725486,0.9559014598540155,1.013962264150943,362.78699999999986,261.91700000000026,268.6999999999999,3.6228070175438596,32.0
6_2018,0.00023060477465946123,317.0,0.23148148148148148,0.3597122302158273,0.0,0.0,2018,6,0.03594771241830075,0.005839972715704356,0.06500761808024369,0,1.18854574132492,1.1855784313725486,0.9559014598540155,376.76899999999966,362.78699999999986,261.91700000000026,3.7116279069767444,59.0
7_2004,0.0018615807291237018,46.0,0.3062200956937799,0.43243243243243246,60.78299999999999,0.9497343749999998,2004,7,0.21052631578947367,-0.3251077035619625,0.16083916083916083,1,0.9465,1.3622631578947366,,43.539,51.76599999999999,,2.7007299270072993,2.0
7_2005,0.0009259888285024154,64.0,0.37410071942446044,0.48598130841121495,116.25100000000002,1.117798076923077,2005,7,0.3913043478260869,-0.5025792789881831,0.17349397590361448,1,0.9497343749999998,0.9465,1.3622631578947366,60.78299999999999,43.539,51.76599999999999,3.3923541247484907,6.0
7_2006,0.0003542166295997352,104.0,0.2246153846153846,0.3029045643153527,50.959,0.698068493150685,2006,7,0.625,-0.6174720269869743,0.3613963039014374,1,1.117798076923077,0.9497343749999998,0.9465,116.25100000000002,60.78299999999999,43.539,3.0598086124401913,2.0
7_2007,0.000724225629775277,73.0,0.25647668393782386,0.358695652173913,120.09499999999997,1.2130808080808078,2007,7,-0.29807692307692313,1.0445839332660691,-0.13650075414781293,0,0.698068493150685,1.117798076923077,0.9497343749999998,50.959,116.25100000000002,60.78299999999999,3.0804597701149423,10.0
7_2008,0.0007173650780125418,99.0,0.29606625258799174,0.45396825396825397,191.70399999999998,1.3405874125874124,2008,7,0.3561643835616439,-0.009472948043642071,0.46113537117903936,0,1.2130808080808078,0.698068493150685,1.117798076923077,120.09499999999997,50.959,116.25100000000002,3.0978593272171255,13.0
7_2009,0.0004819919020845303,143.0,0.2395644283121597,0.35294117647058826,195.68899999999996,1.482492424242424,2009,7,0.4444444444444444,-0.32810793714702746,0.10579796772265393,1,1.3405874125874124,1.2130808080808078,0.698068493150685,191.70399999999998,120.09499999999997,50.959,3.1578947368421053,13.0
7_2010,0.000601088244406588,132.0,0.2474747474747475,0.34834123222748814,268.107,1.823857142857143,2010,7,-0.07692307692307687,0.2470919984484945,0.09297297297297291,0,1.482492424242424,1.3405874125874124,1.2130808080808078,195.68899999999996,191.70399999999998,120.09499999999997,2.983164983164983,15.0
7_2011,0.00036551394064741205,147.0,0.24927953890489912,0.3827433628318584,286.61699999999996,1.6567456647398842,2011,7,0.11363636363636354,-0.39191301102842535,0.185459940652819,0,1.823857142857143,1.482492424242424,1.3405874125874124,268.107,195.68899999999996,191.70399999999998,3.272727272727273,11.0
7_2012,0.0004012583499754484,173.0,0.2352185089974293,0.36381709741550694,262.15200000000004,1.4325245901639347,2012,7,0.1768707482993197,0.09779219163221109,0.052148518982060965,1,1.6567456647398842,1.823857142857143,1.482492424242424,286.61699999999996,268.107,195.68899999999996,3.708502024291498,9.0
7_2013,0.0003233926344465961,183.0,0.23493975903614459,0.35390199637023595,228.65899999999993,1.172610256410256,2013,7,0.05780346820809257,-0.1940538197737608,0.12093576526566219,0,1.4325245901639347,1.6567456647398842,1.823857142857143,262.15200000000004,286.61699999999996,268.107,4.567099567099567,16.0
7_2014,0.0003018715420956754,195.0,0.2550693703308431,0.3873581847649919,316.7489999999999,1.325309623430962,2014,7,0.06557377049180335,-0.06654787418936903,0.11602405376724434,0,1.172610256410256,1.4325245901639347,1.6567456647398842,228.65899999999993,262.15200000000004,286.61699999999996,4.378378378378378,19.0
7_2015,0.00030460650728519754,239.0,0.23449612403100775,0.35798816568047337,411.98899999999963,1.702433884297519,2015,7,0.22564102564102573,0.009060029874082387,0.12107765451664032,1,1.325309623430962,1.172610256410256,1.4325245901639347,316.7489999999999,228.65899999999993,262.15200000000004,4.71356783919598,18.0
7_2016,0.00018369323922231908,242.0,0.20241411327762301,0.31187410586552217,338.63299999999987,1.5533623853211003,2016,7,0.012552301255230214,-0.3969490643536041,0.037319762510602095,0,1.702433884297519,1.325309623430962,1.172610256410256,411.98899999999963,316.7489999999999,228.65899999999993,5.108247422680412,21.0
7_2017,0.00030043433578131684,218.0,0.2345890410958904,0.37329700272479566,381.0539999999996,1.3907080291970788,2017,7,-0.09917355371900827,0.6355220097006895,0.07331698010357046,0,1.5533623853211003,1.702433884297519,1.325309623430962,338.63299999999987,411.98899999999963,316.7489999999999,6.214689265536723,39.0
7_2018,0.0002317957168282543,274.0,0.23385826771653542,0.376425855513308,0.0,0.0,2018,7,0.25688073394495414,-0.22846462863360562,0.06500761808024369,1,1.3907080291970788,1.5533623853211003,1.702433884297519,381.0539999999996,338.63299999999987,411.98899999999963,7.975903614457831,24.0
8_2004,0.000918370275415419,34.0,0.19230769230769232,0.2717391304347826,15.290000000000004,0.6116000000000001,2004,8,0.030303030303030276,0.31817148337970913,0.16083916083916083,0,0.6199117647058823,0.7141818181818184,,21.076999999999998,23.568000000000005,,1.0729613733905579,4.0
8_2005,0.000636231884057971,25.0,0.2808219178082192,0.41,32.383,0.789829268292683,2005,8,-0.2647058823529411,-0.3072163798309179,0.17349397590361448,0,0.6116000000000001,0.6199117647058823,0.7141818181818184,15.290000000000004,21.076999999999998,23.568000000000005,1.0823211875843455,0.0
8_2006,0.0012727225860618234,41.0,0.2962962962962963,0.45901639344262296,31.806,0.5679642857142857,2006,8,0.6399999999999999,1.0004067981381732,0.3613963039014374,1,0.789829268292683,0.6116000000000001,0.6199117647058823,32.383,15.290000000000004,21.076999999999998,1.0960548885077186,1.0
8_2007,0.00027352435713359936,56.0,0.2315270935960591,0.3263888888888889,38.275,0.8143617021276596,2007,8,0.36585365853658547,-0.7850872137187697,-0.13650075414781293,1,0.5679642857142857,0.789829268292683,0.6116000000000001,31.806,32.383,15.290000000000004,1.1257606490872212,1.0
8_2008,0.0005289937944860387,47.0,0.3130081300813008,0.42777777777777776,68.00100000000002,0.8831298701298704,2008,8,-0.1607142857142857,0.9339915466016746,0.46113537117903936,0,0.8143617021276596,0.5679642857142857,0.789829268292683,38.275,31.806,32.383,1.0341151385927505,5.0
8_2009,0.0005571368423225333,77.0,0.2870967741935484,0.41784037558685444,132.27100000000002,1.4861910112359553,2009,8,0.6382978723404256,0.05320109258339789,0.10579796772265393,1,0.8831298701298704,0.8143617021276596,0.5679642857142857,68.00100000000002,38.275,31.806,1.083916083916084,3.0
8_2010,0.0003282419335125961,89.0,0.21574344023323616,0.30833333333333335,80.66999999999999,1.090135135135135,2010,8,0.1558441558441559,-0.41084145118772664,0.09297297297297291,1,1.4861910112359553,0.8831298701298704,0.8143617021276596,132.27100000000002,68.00100000000002,38.275,1.0990338164251208,8.0
8_2011,0.0006138421486207097,74.0,0.23872679045092837,0.3557312252964427,149.39800000000005,1.6599777777777784,2011,8,-0.1685393258426966,0.8700905824305774,0.185459940652819,0,1.090135135135135,1.4861910112359553,0.8831298701298704,80.66999999999999,132.27100000000002,68.00100000000002,1.005128205128205,7.0
8_2012,0.0002686372804800867,90.0,0.18719211822660098,0.31666666666666665,101.59099999999997,1.336723684210526,2012,8,0.21621621621621623,-0.5623674896164934,0.052148518982060965,1,1.6599777777777784,1.090135135135135,1.4861910112359553,149.39800000000005,80.66999999999999,132.27100000000002,1.037463976945245,3.0
8_2013,0.0003603165935253993,76.0,0.2505694760820046,0.39855072463768115,102.728,0.933890909090909,2013,8,-0.15555555555555556,0.3412754658678452,0.12093576526566219,0,1.336723684210526,1.6599777777777784,1.090135135135135,101.59099999999997,149.39800000000005,80.66999999999999,1.0061728395061729,7.0
8_2014,0.00020048869118476285,110.0,0.2391304347826087,0.3716216216216216,114.31799999999994,1.039254545454545,2014,8,0.44736842105263164,-0.4435763026533218,0.11602405376724434,1,0.933890909090909,1.336723684210526,1.6599777777777784,102.728,101.59099999999997,149.39800000000005,1.015923566878981,6.0
8_2015,0.00022515928909531686,110.0,0.2248995983935743,0.3373493975903614,109.838,0.9806964285714285,2015,8,0.0,0.12305231664073513,0.12107765451664032,0,1.039254545454545,0.933890909090909,1.336723684210526,114.31799999999994,102.728,101.59099999999997,1.0174825174825175,7.0
8_2016,0.0003176516989685369,112.0,0.2765957446808511,0.4126984126984127,160.96099999999998,1.0318012820512819,2016,8,0.018181818181818077,0.4107865602385392,0.037319762510602095,0,0.9806964285714285,1.039254545454545,0.933890909090909,109.838,114.31799999999994,102.728,1.104868913857678,12.0
8_2017,0.00018292555087322054,156.0,0.23270440251572327,0.3557692307692308,207.76200000000006,1.4037972972972976,2017,8,0.3928571428571428,-0.4241316779755706,0.07331698010357046,1,1.0318012820512819,0.9806964285714285,1.039254545454545,160.96099999999998,109.838,114.31799999999994,1.1031746031746033,15.0
8_2018,0.00019119890209341555,148.0,0.21609538002980627,0.32293986636971045,0.0,0.0,2018,8,-0.05128205128205132,0.04522796941543161,0.06500761808024369,0,1.4037972972972976,1.0318012820512819,0.9806964285714285,207.76200000000006,160.96099999999998,109.838,1.1012658227848102,11.0
9_2004,0.001645368497644947,71.0,0.3,0.4166666666666667,75.02399999999997,0.8335999999999997,2004,9,0.290909090909091,-0.42185879271048266,0.16083916083916083,1,0.9505211267605637,0.7948727272727275,,67.48700000000002,43.71800000000001,,7.710843373493976,10.0
9_2005,0.0024472624798711757,90.0,0.32360742705570295,0.43109540636042404,117.819,0.9657295081967213,2005,9,0.267605633802817,0.48736437057959825,0.17349397590361448,1,0.8335999999999997,0.9505211267605637,0.7948727272727275,75.02399999999997,67.48700000000002,43.71800000000001,9.196969696969697,20.0
9_2006,0.001135735031872357,122.0,0.25877192982456143,0.3575757575757576,83.85300000000002,0.7106186440677968,2006,9,0.3555555555555556,-0.5359161343689859,0.3613963039014374,0,0.9657295081967213,0.8335999999999997,0.9505211267605637,117.819,75.02399999999997,67.48700000000002,10.673076923076923,13.0
9_2007,0.0011605848876530265,118.0,0.2927689594356261,0.4088669950738916,187.20400000000004,1.1277349397590364,2007,9,-0.032786885245901676,0.02187997647629336,-0.13650075414781293,1,0.7106186440677968,0.9657295081967213,0.8335999999999997,83.85300000000002,117.819,75.02399999999997,11.622222222222222,34.0
9_2008,0.0008960460610240811,166.0,0.28633093525179854,0.41200828157349895,230.891,1.1602562814070352,2008,9,0.4067796610169492,-0.22793578431294637,0.46113537117903936,0,1.1277349397590364,0.7106186440677968,0.9657295081967213,187.20400000000004,83.85300000000002,117.819,12.463414634146341,33.0
9_2009,0.0008419613994329395,199.0,0.25766871165644173,0.3652173913043478,256.52,1.2215238095238095,2009,9,0.1987951807228916,-0.06035924261452452,0.10579796772265393,1,1.1602562814070352,1.1277349397590364,0.7106186440677968,230.891,187.20400000000004,83.85300000000002,13.179487179487179,38.0
9_2010,0.0006348445890698261,210.0,0.26744186046511625,0.3821752265861027,302.616,1.196110671936759,2010,9,0.055276381909547645,-0.24599323734152956,0.09297297297297291,0,1.2215238095238095,1.1602562814070352,1.1277349397590364,256.52,230.891,187.20400000000004,15.470588235294118,42.0
9_2011,0.0006345883278470921,253.0,0.2736842105263158,0.40258064516129033,369.2310000000002,1.183432692307693,2011,9,0.2047619047619047,-0.00040365977303113976,0.185459940652819,1,1.196110671936759,1.2215238095238095,1.1602562814070352,302.616,256.52,230.891,15.971428571428572,51.0
9_2012,0.0004942820887581778,312.0,0.25478194338179033,0.37082405345211583,453.4509999999999,1.3617147147147144,2012,9,0.23320158102766797,-0.22109804566516067,0.052148518982060965,1,1.183432692307693,1.196110671936759,1.2215238095238095,369.2310000000002,302.616,256.52,19.029411764705884,60.0
9_2013,0.0004513038264836173,333.0,0.24574540503744044,0.3588469184890656,407.6129999999999,1.1291218836565093,2013,9,0.06730769230769229,-0.08695087937039758,0.12093576526566219,0,1.3617147147147144,1.183432692307693,1.196110671936759,453.4509999999999,369.2310000000002,302.616,27.137931034482758,60.0
9_2014,0.0004685974936363124,361.0,0.25281899109792283,0.38035714285714284,537.8869999999997,1.2626455399061025,2014,9,0.08408408408408419,0.03831934527885705,0.11602405376724434,0,1.1291218836565093,1.3617147147147144,1.183432692307693,407.6129999999999,453.4509999999999,369.2310000000002,27.8,78.0
9_2015,0.0003515138666423406,426.0,0.2317596566523605,0.35438884331419196,510.2159999999991,1.1810555555555535,2015,9,0.18005540166204992,-0.2498596953334169,0.12107765451664032,1,1.2626455399061025,1.1291218836565093,1.3617147147147144,537.8869999999997,407.6129999999999,453.4509999999999,35.6,73.0
9_2016,0.00037002736293293364,432.0,0.23958843704066635,0.36302895322939865,539.6389999999999,1.1035562372188137,2016,9,0.014084507042253502,0.05266789747850886,0.037319762510602095,0,1.1810555555555535,1.2626455399061025,1.1291218836565093,510.2159999999991,537.8869999999997,407.6129999999999,41.166666666666664,112.0
9_2017,0.00034905283364016545,489.0,0.23545210384959714,0.36351071181755357,633.3420000000007,1.204072243346009,2017,9,0.13194444444444442,-0.05668372502649155,0.07331698010357046,1,1.1035562372188137,1.1810555555555535,1.2626455399061025,539.6389999999999,510.2159999999991,537.8869999999997,47.833333333333336,120.0
9_2018,0.00033742930870926267,526.0,0.2429264349232013,0.3719059405940594,0.0,0.0,2018,9,0.0756646216768917,-0.03330018785318134,0.06500761808024369,1,1.204072243346009,1.1035562372188137,1.1810555555555535,633.3420000000007,539.6389999999999,510.2159999999991,56.375,155.0
10_2004,0.0016043599726405676,61.0,0.23465703971119134,0.37790697674418605,61.628,0.948123076923077,2004,10,0.326086956521739,0.48226830017303435,0.16083916083916083,1,0.702344262295082,0.6375652173913045,,42.842999999999996,29.328000000000003,,2.5731857318573184,5.0
10_2005,0.00036138981791155705,65.0,0.25245901639344265,0.3793103448275862,53.705,0.6974675324675325,2005,10,0.06557377049180335,-0.7747451793397984,0.17349397590361448,0,0.948123076923077,0.702344262295082,0.6375652173913045,61.628,42.842999999999996,29.328000000000003,2.7466266866566715,3.0
10_2006,0.0004171490923208293,77.0,0.22429906542056074,0.3364485981308411,32.802,0.45558333333333334,2006,10,0.18461538461538463,0.15429121587182704,0.3613963039014374,0,0.6974675324675325,0.948123076923077,0.702344262295082,53.705,61.628,42.842999999999996,2.7169117647058822,7.0
10_2007,0.0007711049056149267,72.0,0.2587601078167116,0.39183673469387753,87.11699999999998,0.9074687499999997,2007,10,-0.06493506493506496,0.8485115269575367,-0.13650075414781293,1,0.45558333333333334,0.6974675324675325,0.948123076923077,32.802,53.705,61.628,2.9017857142857144,9.0
10_2008,0.0005055807907839344,96.0,0.2773892773892774,0.4146341463414634,78.24000000000001,0.6574789915966387,2008,10,0.33333333333333326,-0.3443424012706118,0.46113537117903936,0,0.9074687499999997,0.45558333333333334,0.6974675324675325,87.11699999999998,32.802,53.705,2.874109263657957,11.0
10_2009,0.0003547615204369243,119.0,0.23044397463002114,0.33641975308641975,107.66199999999999,0.9877247706422018,2009,10,0.23958333333333326,-0.2983089411153368,0.10579796772265393,1,0.6574789915966387,0.9074687499999997,0.45558333333333334,78.24000000000001,87.11699999999998,32.802,3.08355795148248,18.0
10_2010,0.0003686067334760544,109.0,0.27472527472527475,0.3968253968253968,143.38700000000003,0.9559133333333335,2010,10,-0.08403361344537819,0.039026817288634774,0.09297297297297291,0,0.9877247706422018,0.6574789915966387,0.9074687499999997,107.66199999999999,78.24000000000001,87.11699999999998,3.0948509485094853,13.0
10_2011,0.0003310401528249646,150.0,0.21911037891268534,0.3392857142857143,142.41300000000004,1.0707744360902258,2011,10,0.37614678899082565,-0.10191506893221258,0.185459940652819,1,0.9559133333333335,0.9877247706422018,0.6574789915966387,143.38700000000003,107.66199999999999,78.24000000000001,3.2772861356932155,21.0
10_2012,0.0002457687060744925,133.0,0.22458270106221548,0.3433874709976798,139.46200000000005,0.9423108108108111,2012,10,-0.11333333333333329,-0.257586416701417,0.052148518982060965,0,1.0707744360902258,0.9559133333333335,0.9877247706422018,142.41300000000004,143.38700000000003,107.66199999999999,3.5787781350482315,14.0
10_2013,0.00025069755627910105,148.0,0.20937042459736457,0.33726415094339623,123.34999999999995,0.8625874125874122,2013,10,0.11278195488721798,0.02005483238014283,0.12093576526566219,0,0.9423108108108111,1.0707744360902258,0.9559133333333335,139.46200000000005,142.41300000000004,143.38700000000003,3.910344827586207,21.0
10_2014,0.0002934619690679979,143.0,0.23056300268096513,0.3714902807775378,195.0259999999999,1.1338720930232553,2014,10,-0.03378378378378377,0.17058168984019662,0.11602405376724434,0,0.8625874125874122,0.9423108108108111,1.0707744360902258,123.34999999999995,139.46200000000005,142.41300000000004,4.083333333333333,17.0
10_2015,0.0002951469676226091,172.0,0.23393316195372751,0.36619718309859156,256.51600000000013,1.4094285714285721,2015,10,0.2027972027972027,0.0057417952996177135,0.12107765451664032,1,1.1338720930232553,0.8625874125874122,0.9423108108108111,195.0259999999999,123.34999999999995,139.46200000000005,4.5,33.0
10_2016,0.00025410855773615263,182.0,0.2508710801393728,0.37894736842105264,234.5520000000001,1.0858888888888893,2016,10,0.058139534883721034,-0.13904398278938235,0.037319762510602095,1,1.4094285714285721,1.1338720930232553,0.8625874125874122,256.51600000000013,195.0259999999999,123.34999999999995,5.038297872340426,37.0
10_2017,0.00024416280548741713,216.0,0.24068157614483493,0.36217948717948717,227.8970000000002,1.0083938053097354,2017,10,0.18681318681318682,-0.0391397768628573,0.07331698010357046,1,1.0858888888888893,1.4094285714285721,1.1338720930232553,234.5520000000001,256.51600000000013,195.0259999999999,5.650224215246637,51.0
10_2018,0.00023233392645726934,226.0,0.23017408123791103,0.35,0.0,0.0,2018,10,0.04629629629629628,-0.04844668706412525,0.06500761808024369,0,1.0083938053097354,1.0858888888888893,1.4094285714285721,227.8970000000002,234.5520000000001,256.51600000000013,6.127962085308057,56.0
11_2004,0.000690070457512318,37.0,0.24675324675324675,0.38,14.969999999999999,0.3939473684210526,2004,11,0.48,-0.5112400059071858,0.16083916083916083,1,0.5524324324324323,1.3218800000000002,,20.439999999999998,33.047000000000004,,6.530612244897959,3.0
11_2005,0.0007691329773709636,38.0,0.3251231527093596,0.46808510638297873,36.617999999999995,0.5548181818181818,2005,11,0.027027027027026973,0.11457166293375831,0.17349397590361448,0,0.3939473684210526,0.5524324324324323,1.3218800000000002,14.969999999999999,20.439999999999998,33.047000000000004,6.116022099447513,4.0
11_2006,0.0005001132331848721,66.0,0.22065727699530516,0.31125827814569534,36.51899999999999,0.7769999999999998,2006,11,0.736842105263158,-0.34977013351533826,0.3613963039014374,1,0.5548181818181818,0.3939473684210526,0.5524324324324323,36.617999999999995,14.969999999999999,20.439999999999998,6.415492957746479,2.0
11_2007,0.0007187378492064428,47.0,0.21991701244813278,0.3192771084337349,56.77000000000002,1.0711320754716984,2007,11,-0.28787878787878785,0.43715023221701843,-0.13650075414781293,0,0.7769999999999998,0.5548181818181818,0.3939473684210526,36.51899999999999,36.617999999999995,14.969999999999999,6.805084745762712,6.0
11_2008,0.0010774286186535271,53.0,0.26353790613718414,0.42196531791907516,78.01700000000001,1.0687260273972603,2008,11,0.12765957446808507,0.4990564638318604,0.46113537117903936,0,1.0711320754716984,0.7769999999999998,0.5548181818181818,56.77000000000002,36.51899999999999,36.617999999999995,6.526785714285714,11.0
11_2009,0.0005681044073846088,73.0,0.26006191950464397,0.4,111.47500000000001,1.3270833333333334,2009,11,0.37735849056603765,-0.47272199981603014,0.10579796772265393,1,1.0687260273972603,1.0711320754716984,0.7769999999999998,78.01700000000001,56.77000000000002,36.51899999999999,8.01086956521739,7.0
11_2010,0.00036968653381802194,84.0,0.22356495468277945,0.3203463203463203,136.451,1.8439324324324324,2010,11,0.15068493150684925,-0.3492630421229196,0.09297297297297291,1,1.3270833333333334,1.0687260273972603,1.0711320754716984,111.47500000000001,78.01700000000001,56.77000000000002,7.126315789473685,14.0
11_2011,0.0005542061666546305,74.0,0.25065963060686014,0.37549407114624506,118.16100000000003,1.2438000000000002,2011,11,-0.11904761904761907,0.49912457164977053,0.185459940652819,0,1.8439324324324324,1.3270833333333334,1.0687260273972603,136.451,111.47500000000001,78.01700000000001,7.623529411764705,12.0
11_2012,0.0005041082811934972,95.0,0.2400932400932401,0.3786764705882353,144.35,1.4014563106796116,2012,11,0.28378378378378377,-0.09039575608395078,0.052148518982060965,1,1.2438000000000002,1.8439324324324324,1.3270833333333334,118.16100000000003,136.451,111.47500000000001,8.296296296296296,13.0
11_2013,0.0003630727122928042,103.0,0.23440860215053763,0.3550488599348534,146.80900000000005,1.346871559633028,2013,11,0.08421052631578951,-0.27977237066367056,0.12093576526566219,0,1.4014563106796116,1.2438000000000002,1.8439324324324324,144.35,118.16100000000003,136.451,9.52112676056338,13.0
11_2014,0.0003242471733866057,109.0,0.2485207100591716,0.3727810650887574,153.98799999999986,1.222126984126983,2014,11,0.058252427184465994,-0.10693598717737618,0.11602405376724434,0,1.346871559633028,1.4014563106796116,1.2438000000000002,146.80900000000005,144.35,118.16100000000003,9.577464788732394,17.0
11_2015,0.00044109260015472705,126.0,0.2390158172231986,0.3665768194070081,251.32400000000007,1.8479705882352946,2015,11,0.15596330275229353,0.3603591221712963,0.12107765451664032,1,1.222126984126983,1.346871559633028,1.4014563106796116,153.98799999999986,146.80900000000005,144.35,10.238805970149254,25.0
